7919	1973	36543
588	1163	1
1634	536	1
7460	668	1
1027	1930	1
2232	614	1
7399	1597	1
5637	1418	1
3881	1486	1
82	529	1
2060	748	1
4886	1123	1
243	162	1
3620	1708	1
3502	1645	1
3587	1369	1
1236	1820	1
6010	339	1
3450	1009	1
2896	597	1
6010	1414	1
5187	1524	1
6081	378	1
7814	1805	1
5829	1253	1
937	218	1
4766	1314	1
3585	597	1
1316	1322	1
7322	1369	1
6059	763	1
3906	668	1
6234	631	1
2044	1516	1
3474	1702	1
6496	1645	1
1285	1510	1
5314	916	1
5152	1645	1
2659	631	1
2301	278	1
3181	214	1
3206	655	1
7898	317	1
1197	1013	1
708	1815	1
4289	1561	1
6672	590	1
956	1556	1
1472	1916	1
3411	697	1
1041	1123	1
5165	1645	1
5268	888	1
1925	37	1
3455	164	1
5389	1635	1
6804	1836	1
5451	56	1
311	597	1
4405	1369	1
248	1123	1
5841	1562	1
6008	73	1
5053	1754	1
2516	803	1
4287	745	1
1637	1475	1
6798	1420	1
2309	434	1
672	1398	1
1979	1165	1
3790	655	1
2199	1123	1
7800	269	1
3282	1754	1
5362	697	1
1790	1020	1
5214	1481	1
1556	1464	1
5519	631	1
1771	83	1
1319	982	1
3618	1694	1
6367	631	1
1033	51	1
3131	1429	1
3409	1943	1
7214	708	1
2596	1770	1
2787	1943	1
6358	401	1
1131	888	1
2848	1930	1
3612	1130	1
5292	1966	1
2432	77	1
6552	1012	1
973	1952	1
5334	233	1
3385	548	-1
3634	1864	1
7560	81	1
829	339	1
383	205	1
5497	490	1
7888	748	1
5278	1749	1
1329	1807	1
7247	339	1
1720	783	1
7552	1916	1
3828	114	1
4665	1645	1
4819	1436	1
6869	846	1
5504	1791	1
6987	671	1
4748	1369	1
5680	364	1
2743	723	1
7649	938	1
2681	1943	1
3141	279	1
4336	373	1
4319	708	1
6338	1754	1
7899	750	1
6998	1971	1
7130	846	1
5886	1702	1
6206	668	1
1982	339	1
2196	1020	1
380	509	1
854	1020	1
7789	1041	1
6971	1586	1
6799	1618	1
3074	1002	1
4636	248	1
573	247	1
2551	1645	1
6956	39	1
2845	1108	1
2036	923	1
3530	1707	1
5000	1090	1
1879	1778	1
6603	608	-1
2382	994	1
2570	503	1
1214	307	1
46	1165	1
1434	697	1
4026	1874	1
1078	965	1
117	1442	1
1614	228	1
6103	1020	1
3890	1505	1
3123	279	1
5324	141	1
2219	631	1
7111	45	1
2257	674	1
4842	1774	1
2425	1966	1
7034	1123	1
3039	1649	1
2447	739	1
7667	1414	1
3086	1622	1
3818	1530	1
6585	278	1
4714	1966	-1
3874	1713	1
7189	1966	1
119	1647	1
2657	1121	1
2874	1499	1
2571	748	1
6625	1805	-1
612	1419	1
3065	147	1
6465	1581	1
219	1510	1
7160	358	1
4737	1020	1
1896	37	1
1598	1369	1
1109	1561	1
5569	307	1
816	856	1
7695	978	1
1594	700	1
2903	1418	1
7302	1875	1
1910	712	1
2982	1166	1
2164	1626	1
1871	780	1
6736	974	1
5656	879	1
1794	813	1
5080	430	1
5774	1301	1
7190	1369	1
4698	509	1
5498	1687	1
5930	1838	1
6206	1702	1
5288	1550	1
520	1290	1
4144	325	1
2796	37	1
94	1155	1
5059	1090	1
6365	1541	1
1837	1945	1
2897	278	1
241	570	1
3204	718	1
2968	750	1
863	1849	1
245	1442	1
1467	1168	1
1374	509	1
6790	364	1
2080	1647	1
6866	1294	1
7900	1575	1
6458	520	1
4875	205	1
888	943	1
704	591	1
2140	813	1
736	1635	1
2882	1943	1
7094	1418	1
858	260	1
6861	1006	1
2358	648	1
1266	1512	1
228	77	1
7298	1528	1
1790	1637	1
1340	87	1
6982	1025	1
4843	1617	1
881	22	1
2357	613	1
5056	1718	1
5714	176	1
1812	1123	1
192	1511	1
4646	718	1
611	1702	1
496	858	1
843	549	1
7871	829	1
2636	214	1
6826	313	1
4104	1708	1
843	1317	1
7326	101	1
1765	1120	1
3530	1722	1
708	718	1
1083	1020	1
4598	1359	1
869	631	1
4148	1020	1
3391	536	1
4468	535	1
3786	956	1
6345	81	1
2709	1101	1
7357	260	1
6240	430	1
4234	248	1
6841	1635	1
4026	1235	1
2800	1442	1
3651	87	1
3524	727	1
3946	1481	1
6196	1493	1
2120	1519	1
172	1172	1
2738	697	1
4409	1649	1
2800	503	1
7849	890	1
5191	214	1
7296	655	1
3261	248	1
919	718	1
4031	1635	1
5663	841	1
3229	536	1
1871	1200	1
7249	1918	1
7416	493	1
6422	565	1
979	1422	1
3966	1504	1
1284	978	1
2387	430	1
4973	1020	1
490	104	1
4767	1817	1
5821	401	1
7744	1184	1
6249	248	1
5059	0	1
4838	307	1
613	45	1
2826	503	1
3826	1142	1
7242	916	1
313	376	1
4994	1727	1
2901	903	1
1698	0	-1
2175	1025	1
4032	887	1
2777	364	1
4912	967	1
6662	1547	1
920	1526	1
7480	287	1
5321	809	1
4566	1165	1
4968	1622	1
4501	1958	1
4389	809	1
4648	472	1
1776	616	1
2126	1556	1
7658	1618	1
2964	205	1
156	1778	-1
7350	307	1
6272	102	1
3329	1826	1
5612	205	1
7559	1294	1
3266	1122	1
368	176	1
7438	629	1
4144	1020	1
5128	1360	1
1431	555	1
2382	631	1
1885	1369	1
2178	655	1
557	1716	1
2056	1369	1
5262	1770	1
2586	668	1
4134	1787	1
7212	978	1
4029	214	1
5847	895	1
3327	1442	1
1056	597	1
4948	509	1
2165	98	1
6599	1339	1
2430	768	1
4498	1640	1
4969	1637	1
1247	595	1
2156	658	1
7810	0	1
1767	718	1
6341	1442	1
5536	1120	1
4393	1883	1
3452	1647	1
985	1414	1
5340	214	1
1756	862	1
5768	1643	1
487	1260	1
3702	1020	1
115	750	1
4919	1172	1
1210	1314	1
4473	1645	1
12	1336	1
5325	1863	1
5514	236	1
