145	1056	27083
36	754	1
82	481	-1
49	647	-1
17	947	1
127	743	1
94	843	1
68	884	1
116	123	-1
9	549	-1
118	140	-1
48	981	1
139	579	-1
76	182	1
83	382	-1
140	1035	-1
60	1039	1
97	531	-1
39	444	-1
105	835	1
116	261	1
74	801	-1
143	560	1
14	1001	1
33	938	1
134	551	-1
116	594	-1
40	1000	1
127	796	1
24	390	-1
23	1021	-1
138	147	1
43	418	1
84	780	-1
140	745	-1
47	474	1
139	325	1
141	638	1
67	131	1
28	572	-1
91	754	-1
83	560	1
10	165	-1
9	505	1
35	131	1
83	901	1
116	267	-1
69	1045	1
80	459	-1
61	178	1
48	918	1
117	683	1
28	524	1
119	1021	-1
5	1020	1
139	400	1
113	66	-1
127	197	-1
73	669	1
133	815	1
81	223	1
70	644	1
72	731	-1
101	1026	-1
49	601	1
24	577	-1
51	252	1
45	876	1
10	43	1
99	707	1
110	1052	1
89	986	-1
112	122	-1
30	506	-1
139	750	-1
127	155	1
122	1020	1
108	924	-1
74	656	1
63	101	-1
22	421	-1
9	464	1
119	1039	-1
26	706	1
132	773	1
103	850	1
41	593	-1
30	550	-1
78	201	-1
2	422	1
107	233	1
11	545	-1
124	959	-1
67	252	1
134	144	1
68	962	1
118	200	1
95	10	1
6	316	-1
74	754	-1
122	1015	-1
83	806	-1
77	761	1
143	262	1
97	594	-1
74	695	-1
126	175	-1
3	973	-1
28	615	-1
77	811	1
82	573	1
39	456	1
140	888	1
114	1013	-1
108	780	-1
49	863	1
50	1039	1
20	135	1
43	495	-1
33	750	-1
104	729	-1
139	784	1
111	521	-1
142	49	-1
82	66	-1
109	909	-1
40	1051	-1
30	312	1
126	106	1
139	509	1
123	940	-1
16	284	1
10	528	-1
61	260	-1
125	1002	-1
125	831	1
123	895	1
131	944	-1
30	637	-1
74	808	-1
105	523	-1
139	319	1
6	162	-1
86	717	-1
14	1004	-1
45	931	-1
109	997	1
42	112	-1
138	161	1
133	461	1
141	623	1
3	759	-1
133	889	-1
28	302	1
116	25	-1
24	551	1
48	924	-1
138	65	-1
9	339	1
134	482	-1
106	42	-1
78	260	1
94	565	-1
39	410	-1
45	930	-1
143	423	1
49	552	-1
14	1055	-1
39	439	-1
77	734	1
105	757	-1
82	681	-1
87	929	1
45	804	1
127	811	1
133	862	1
106	234	-1
10	504	-1
119	877	1
7	635	1
121	109	-1
86	920	-1
