145	1056	27083
10	542	1
45	837	1
111	348	-1
83	852	1
115	74	1
82	613	-1
134	278	-1
112	329	1
93	303	-1
114	942	1
74	868	-1
46	651	-1
9	627	-1
88	213	1
22	621	-1
142	19	1
92	1006	1
129	854	-1
81	154	-1
24	351	1
24	374	1
85	432	1
126	337	-1
43	295	-1
9	259	1
93	255	1
82	327	-1
21	76	-1
49	246	-1
65	999	1
10	167	-1
139	462	-1
55	970	-1
36	740	-1
93	246	1
22	481	-1
139	927	-1
105	633	1
134	680	1
33	861	-1
37	110	1
76	155	1
82	108	-1
142	124	1
28	595	-1
80	515	-1
97	462	-1
129	813	-1
120	435	1
30	586	1
136	594	-1
62	528	1
134	744	-1
107	108	-1
125	644	1
31	22	-1
106	93	1
134	431	1
97	247	-1
49	666	1
143	554	1
22	453	1
121	82	1
107	41	1
61	266	1
143	628	-1
2	258	-1
111	232	-1
126	267	1
84	879	1
80	293	1
139	506	1
86	758	-1
30	259	-1
95	120	1
110	956	1
132	798	-1
34	377	1
92	865	-1
138	105	-1
117	656	1
22	559	1
112	32	-1
139	474	1
73	852	1
143	290	-1
35	226	1
34	382	-1
30	438	1
132	897	-1
139	917	-1
129	938	1
99	752	-1
63	43	1
134	424	-1
22	531	-1
121	97	1
49	642	-1
82	721	1
131	794	-1
9	368	1
72	799	-1
67	260	1
116	66	-1
60	1018	1
116	54	-1
71	513	1
97	553	-1
3	912	1
83	430	1
105	854	-1
127	218	1
39	580	1
105	875	-1
142	121	-1
4	25	-1
110	1030	1
24	332	1
55	998	1
14	1025	-1
34	182	1
22	604	1
112	301	-1
139	768	-1
113	223	1
9	284	-1
94	683	-1
114	1035	-1
113	8	-1
99	841	-1
92	741	1
106	38	-1
22	288	1
83	396	-1
76	153	-1
39	556	1
131	956	-1
105	568	-1
16	454	-1
72	812	1
3	854	-1
86	692	1
129	895	1
127	836	1
86	678	-1
133	981	-1
116	129	1
106	87	-1
131	1036	-1
19	545	-1
97	356	-1
134	176	1
140	750	-1
25	59	-1
133	809	-1
27	338	-1
124	669	-1
131	1034	-1
51	273	1
139	557	1
111	337	-1
125	656	1
100	533	-1
97	500	1
107	226	1
71	483	1
96	652	1
116	68	1
107	267	-1
30	238	1
85	454	1
105	708	1
42	74	-1
69	1035	-1
90	769	-1
133	555	1
33	967	-1
131	801	1
48	1054	-1
133	860	1
20	91	-1
91	707	1
138	94	1
39	533	-1
4	9	-1
92	923	1
37	95	-1
88	218	1
92	946	1
7	731	-1
74	774	1
37	128	-1
134	847	-1
10	85	-1
35	112	1
85	636	-1
126	185	1
82	670	-1
23	911	1
84	662	1
95	32	-1
143	269	1
33	1004	1
45	696	1
138	65	-1
34	351	1
103	959	1
104	800	1
30	298	1
70	692	-1
100	449	-1
89	968	1
10	269	-1
142	68	-1
4	67	-1
102	314	1
92	951	-1
30	561	-1
68	865	-1
5	989	1
141	621	-1
58	1017	-1
106	99	-1
73	831	1
5	981	1
94	662	1
133	474	-1
118	194	-1
113	69	1
55	952	1
109	874	1
51	270	-1
72	549	1
34	434	1
45	860	1
134	570	1
119	999	-1
127	212	1
10	488	1
117	611	1
140	916	1
25	54	-1
26	619	-1
127	774	-1
111	424	1
106	207	-1
27	363	1
31	48	-1
83	423	-1
108	676	-1
134	775	-1
3	982	1
26	574	1
30	517	1
133	532	1
139	1020	1
134	639	-1
132	932	1
9	392	-1
123	739	-1
110	1034	1
14	1046	1
45	604	-1
55	1042	1
10	278	-1
68	905	1
107	215	1
74	680	1
38	404	-1
108	728	1
132	935	-1
104	730	1
72	293	-1
59	677	1
69	965	-1
45	522	1
112	108	-1
24	369	-1
22	302	-1
81	177	-1
16	415	1
132	846	1
28	478	1
30	551	-1
78	312	-1
112	33	-1
6	238	1
73	821	1
116	169	1
39	353	1
78	262	1
54	22	1
3	1000	-1
125	1027	1
19	473	-1
45	586	1
69	1009	-1
91	511	1
139	572	-1
67	148	1
10	369	-1
11	626	-1
33	754	-1
45	658	1
84	685	1
9	334	-1
93	559	1
29	302	1
89	1027	-1
118	203	1
139	1029	-1
28	289	-1
31	93	-1
61	264	1
113	92	-1
21	125	-1
76	160	1
133	692	1
71	508	1
61	190	1
48	948	1
126	198	1
106	64	-1
3	815	-1
57	1053	1
67	124	1
63	109	-1
51	84	-1
90	729	-1
143	357	1
85	427	-1
13	86	-1
83	767	1
111	355	1
133	778	1
99	734	1
42	39	1
38	394	-1
35	215	-1
118	51	1
73	813	1
22	232	-1
97	168	-1
81	180	-1
113	148	1
17	849	-1
54	36	1
33	803	1
30	578	1
112	23	-1
140	822	-1
51	876	1
34	514	-1
127	647	-1
61	212	1
49	247	1
80	482	1
9	585	1
74	689	-1
125	725	1
45	762	-1
97	347	-1
78	167	1
95	29	1
115	90	1
45	563	1
31	87	1
110	928	1
111	352	1
108	737	1
34	285	1
72	767	1
69	908	-1
38	465	1
16	288	-1
30	287	1
104	749	1
28	304	-1
133	520	1
46	712	1
121	138	1
132	827	1
24	474	1
10	311	1
76	147	-1
20	26	1
109	914	-1
22	410	1
10	295	1
26	586	1
21	73	-1
19	540	1
85	453	1
138	230	1
0	739	1
119	1015	-1
63	220	1
55	922	-1
24	534	-1
83	952	-1
142	85	-1
143	424	1
76	211	1
20	100	-1
93	549	-1
111	379	1
131	894	1
105	674	1
91	537	-1
45	936	1
133	1036	1
139	477	1
92	978	1
42	117	-1
51	118	1
64	121	-1
105	706	-1
74	714	-1
83	917	-1
9	290	-1
28	322	-1
64	126	-1
10	448	1
139	999	1
33	865	-1
74	799	1
83	283	1
22	287	1
49	377	1
74	766	1
138	224	1
80	337	-1
97	327	1
102	201	-1
26	828	-1
113	93	1
3	770	1
97	338	-1
30	264	1
92	761	-1
83	454	1
45	884	1
80	474	1
65	1035	-1
108	910	1
134	290	1
59	691	-1
133	431	-1
60	972	-1
14	1010	-1
134	216	-1
140	899	1
139	435	1
22	443	-1
76	177	1
136	541	1
109	755	-1
136	568	1
73	883	1
33	866	-1
26	798	-1
11	596	1
10	497	-1
57	1048	1
82	398	1
57	981	-1
131	931	-1
16	439	1
84	870	-1
124	900	1
68	734	1
114	889	-1
143	563	1
142	39	1
49	871	1
124	872	-1
81	165	1
26	541	-1
140	856	-1
48	969	1
23	960	-1
27	364	1
131	856	1
134	630	1
103	919	1
133	649	1
125	864	-1
117	637	1
55	963	1
143	354	1
97	615	1
133	603	1
9	560	1
82	401	1
43	599	1
116	201	1
51	157	1
127	784	-1
100	551	1
43	405	-1
143	500	1
73	943	1
46	679	1
93	197	-1
82	163	1
63	134	1
91	616	-1
30	306	1
8	157	1
140	841	-1
133	610	1
102	202	1
45	855	1
92	755	1
133	899	1
28	352	-1
124	980	1
111	349	1
133	572	-1
68	861	1
23	1037	1
110	1052	1
22	395	-1
113	176	1
20	51	-1
49	579	1
140	902	1
139	790	1
134	309	1
116	195	1
48	966	1
9	533	-1
100	444	1
23	1014	-1
140	1031	-1
26	728	1
26	741	-1
72	825	-1
106	167	1
55	983	1
55	892	-1
38	353	1
92	990	1
57	1020	-1
102	152	-1
55	910	1
113	135	1
111	323	1
143	409	-1
77	858	1
88	184	-1
28	440	1
31	54	-1
93	192	1
100	358	1
41	509	-1
11	555	-1
10	149	-1
38	389	1
30	350	-1
85	621	1
113	84	1
48	1034	-1
126	297	-1
95	6	1
48	939	1
22	286	-1
117	711	-1
84	218	1
84	1023	-1
129	917	1
114	927	-1
137	424	-1
133	786	1
114	923	1
82	364	1
139	754	-1
14	1001	1
124	1046	1
119	933	1
105	595	-1
143	355	1
102	183	-1
49	465	1
57	1052	1
104	834	1
43	415	1
12	59	1
30	332	1
125	956	-1
133	970	1
10	366	-1
45	765	1
92	896	1
80	319	-1
93	313	-1
82	511	1
99	860	1
34	238	1
125	1042	-1
108	777	-1
6	225	1
51	166	1
30	614	-1
84	126	1
33	845	1
28	492	1
124	1025	-1
51	78	-1
76	110	1
112	191	-1
99	641	1
138	193	-1
139	1055	1
43	668	1
82	698	1
134	582	1
111	519	1
51	151	-1
10	110	-1
72	804	1
119	945	-1
22	363	1
77	732	-1
99	804	1
140	792	-1
82	222	1
138	2	-1
115	50	1
97	471	1
14	995	1
37	44	1
121	123	-1
100	485	1
28	544	1
73	792	-1
143	411	-1
133	554	-1
108	877	1
109	1039	1
92	754	-1
73	669	1
91	703	1
94	1039	1
61	248	-1
139	607	1
86	830	-1
117	723	-1
45	568	1
11	576	-1
33	916	1
131	928	1
9	462	-1
113	169	-1
9	350	1
73	650	-1
133	469	1
37	91	1
34	219	-1
76	126	-1
28	511	-1
10	637	-1
134	752	1
78	180	-1
105	679	1
102	259	1
133	441	-1
127	642	-1
112	25	-1
127	306	1
114	901	-1
49	637	-1
90	906	1
64	125	-1
60	989	-1
83	567	-1
125	771	-1
104	671	1
134	276	1
83	394	-1
111	445	1
105	753	1
82	315	1
3	946	1
80	460	1
112	149	-1
22	336	1
118	114	-1
92	840	-1
83	405	1
134	229	1
116	189	1
103	949	1
49	684	-1
9	331	-1
72	824	-1
33	821	1
126	294	1
72	706	1
110	1038	1
22	607	-1
105	855	-1
15	964	1
86	845	1
100	548	1
83	362	-1
143	380	-1
30	558	-1
63	55	1
24	483	1
82	372	-1
84	148	1
40	992	1
82	346	1
59	700	1
108	762	-1
4	50	1
51	859	-1
45	578	-1
55	761	1
125	1031	1
22	515	-1
107	67	1
133	855	1
111	547	1
43	606	1
100	501	1
83	713	1
41	562	1
139	424	1
99	751	-1
22	408	-1
143	522	-1
10	518	1
84	655	-1
33	733	1
106	185	1
72	566	-1
127	314	-1
11	563	1
63	124	-1
133	1026	1
134	277	1
82	397	-1
43	290	1
43	697	1
130	13	1
21	104	-1
69	818	-1
49	602	-1
112	112	1
95	44	-1
72	733	1
61	308	-1
45	814	-1
39	429	-1
4	47	-1
45	660	1
82	535	1
113	50	-1
129	838	-1
97	334	-1
114	930	-1
118	17	-1
84	761	1
31	107	-1
124	866	1
49	853	1
112	257	-1
134	468	1
45	907	1
33	881	1
114	990	1
134	371	-1
73	941	1
49	569	1
83	599	1
82	713	-1
97	507	1
26	703	-1
83	409	-1
99	806	1
84	913	1
138	229	1
123	983	1
111	401	1
27	332	1
0	794	-1
99	746	-1
127	170	1
26	698	1
99	835	-1
56	289	1
74	791	-1
20	53	1
111	357	1
85	630	-1
54	54	1
22	409	-1
23	881	1
72	556	-1
80	477	1
143	495	1
19	384	1
132	728	1
11	606	1
104	673	1
34	344	1
15	889	-1
125	1046	-1
133	776	-1
9	250	-1
80	345	-1
19	461	-1
67	163	1
59	665	1
16	469	1
134	517	-1
124	1052	1
81	292	1
110	1012	1
131	1021	-1
26	825	-1
15	950	1
10	322	-1
127	748	1
73	847	-1
111	311	1
34	386	1
94	712	-1
77	841	1
95	82	-1
27	442	-1
47	440	1
39	573	1
26	652	1
7	747	1
112	340	1
34	349	1
136	562	-1
63	156	1
121	95	-1
58	1026	1
62	509	-1
105	866	-1
114	912	1
43	725	1
49	634	-1
124	716	1
55	948	-1
16	273	1
111	450	1
134	546	1
106	73	1
119	966	-1
127	721	1
72	869	1
93	240	-1
143	289	1
104	871	1
108	892	1
83	881	1
34	194	1
82	699	1
144	117	-1
139	399	1
134	782	1
124	932	1
133	1034	1
134	295	1
6	333	-1
9	312	-1
16	400	-1
53	723	-1
102	218	-1
72	561	-1
30	418	-1
99	642	-1
99	708	1
92	828	-1
106	57	-1
90	883	-1
79	670	1
30	587	-1
76	180	1
53	761	-1
76	120	-1
81	329	1
74	686	-1
77	859	-1
104	670	-1
38	480	-1
133	560	-1
84	749	-1
143	341	1
24	288	1
79	673	-1
73	660	1
77	786	-1
104	649	1
11	564	1
139	326	-1
117	632	-1
137	470	1
82	310	-1
93	293	1
118	162	-1
45	937	1
69	967	1
118	179	1
55	791	1
24	531	-1
134	526	1
100	360	1
22	513	1
53	903	-1
73	728	1
33	965	1
114	926	-1
99	725	-1
3	832	1
139	830	1
25	32	-1
139	651	-1
115	16	-1
77	769	-1
43	588	1
121	74	-1
82	481	-1
124	949	-1
106	101	1
118	218	-1
69	828	1
111	332	1
133	408	1
35	300	-1
38	363	1
34	245	1
125	986	-1
42	55	1
123	742	-1
46	680	1
34	447	-1
138	53	-1
28	524	1
43	490	1
53	707	1
33	969	1
124	700	1
16	428	1
132	898	1
111	367	-1
9	375	1
127	163	-1
40	985	-1
125	1053	1
98	269	1
22	496	-1
19	553	-1
49	547	-1
121	29	1
90	759	-1
82	307	1
115	70	1
133	857	-1
23	897	-1
51	121	-1
5	1007	1
143	275	-1
24	511	1
131	787	-1
31	72	-1
82	243	1
125	690	1
43	327	-1
45	543	1
138	24	-1
10	279	-1
126	381	-1
72	840	1
57	1002	1
109	973	1
45	839	1
24	446	1
34	430	1
139	730	-1
9	377	1
111	253	-1
