145	1056	27083
97	316	-1
34	218	1
116	417	-1
131	934	1
91	556	1
83	355	1
104	854	-1
30	335	1
112	62	-1
102	163	-1
86	805	1
107	191	-1
106	308	1
72	799	-1
43	677	-1
90	883	-1
99	680	-1
99	867	1
17	1034	-1
107	304	1
73	691	1
113	23	1
112	76	1
127	208	1
22	418	1
111	330	-1
110	928	1
80	480	-1
134	809	-1
115	93	1
67	120	1
131	927	-1
13	30	-1
28	523	1
69	1009	-1
77	874	-1
42	35	1
82	124	1
53	800	-1
74	644	1
9	266	-1
134	798	-1
85	378	1
90	802	-1
42	70	-1
43	667	-1
42	124	-1
115	51	1
34	379	1
35	235	1
49	551	-1
105	755	1
97	272	-1
100	508	1
106	75	1
28	289	-1
25	39	1
49	398	-1
22	510	1
83	495	-1
82	56	-1
121	13	-1
105	804	-1
2	325	1
90	775	1
53	851	1
51	247	1
63	211	1
26	813	1
72	827	-1
72	670	-1
8	177	1
142	104	1
30	271	-1
108	749	-1
71	513	1
126	263	-1
140	824	1
83	392	1
82	165	1
104	835	-1
139	289	1
81	152	1
73	742	1
46	661	1
55	1008	1
61	146	-1
133	712	-1
104	850	-1
143	400	1
116	260	1
133	765	1
94	594	1
82	679	-1
124	936	-1
129	859	-1
68	777	-1
72	763	1
133	717	1
74	733	1
76	84	-1
66	166	-1
45	662	1
137	458	-1
111	634	-1
45	920	-1
61	211	1
74	805	-1
73	839	1
35	131	1
102	195	-1
131	892	-1
68	737	1
115	99	-1
82	244	-1
105	672	1
107	180	-1
30	297	-1
97	307	-1
74	677	1
109	963	1
34	157	1
64	140	1
51	160	1
143	269	1
69	904	1
55	1029	1
77	774	-1
97	155	1
83	765	-1
34	481	1
83	626	1
124	970	-1
77	768	1
126	330	1
58	1030	1
127	788	-1
26	792	-1
97	176	1
3	886	-1
109	852	-1
83	538	-1
30	466	1
61	110	1
118	145	-1
23	1019	1
124	948	-1
10	544	1
95	57	1
133	447	1
91	539	1
80	429	-1
134	391	1
83	425	-1
77	748	-1
65	974	1
95	93	1
123	935	-1
23	1002	1
34	501	1
82	305	1
134	315	1
125	881	1
23	1005	1
48	1034	-1
10	418	-1
112	38	-1
63	198	-1
99	737	1
51	42	1
72	823	-1
24	535	1
45	854	-1
19	497	1
139	985	-1
11	613	1
27	506	1
93	214	1
28	506	-1
71	498	1
39	505	1
5	1025	1
98	313	-1
97	265	1
121	114	1
134	466	1
134	280	-1
109	906	1
92	934	1
70	648	-1
51	18	-1
127	819	-1
9	350	1
83	671	1
106	11	-1
41	514	-1
39	294	-1
116	272	-1
82	675	1
53	870	-1
118	39	1
81	222	1
26	631	1
127	226	-1
34	400	1
137	322	-1
114	883	-1
125	1027	1
83	491	1
10	156	1
131	869	-1
27	317	-1
70	665	1
83	534	-1
10	17	1
139	1014	-1
94	982	-1
41	516	-1
126	145	-1
104	663	-1
39	323	1
34	483	1
33	762	-1
139	318	-1
133	1010	1
21	114	-1
68	963	1
72	778	1
3	845	1
24	509	-1
77	739	1
39	545	1
132	834	1
142	53	1
28	283	1
69	883	1
16	434	1
108	639	-1
105	858	1
110	927	-1
10	435	-1
72	639	-1
82	491	1
59	695	1
111	284	-1
45	729	-1
134	361	-1
19	347	-1
112	188	-1
125	681	-1
40	992	1
32	954	1
83	786	-1
116	87	1
105	785	1
55	884	1
10	285	1
85	497	1
34	409	-1
69	941	1
108	739	1
139	484	1
84	944	-1
92	961	-1
124	951	-1
129	963	1
134	166	1
68	908	1
83	892	1
81	260	1
19	625	-1
131	1030	1
68	942	1
113	119	1
24	593	1
80	293	1
99	833	1
92	907	1
45	835	-1
86	698	1
32	1033	-1
107	185	1
11	606	1
93	295	-1
61	190	1
35	206	-1
60	972	-1
105	839	1
73	794	1
113	39	-1
127	693	1
28	274	1
10	458	1
68	905	1
139	483	1
123	1002	1
92	935	1
124	1036	1
34	443	1
37	85	-1
10	531	1
119	893	-1
111	561	1
10	122	1
129	833	-1
2	431	1
26	536	-1
16	326	-1
122	1022	-1
106	107	-1
63	157	-1
139	700	1
61	187	1
127	730	1
49	257	-1
22	348	-1
95	58	-1
92	858	1
22	583	-1
123	971	1
113	52	1
72	559	-1
41	518	1
100	532	-1
108	791	1
61	131	-1
82	368	-1
46	715	-1
33	856	1
93	570	-1
89	981	1
30	337	1
102	259	1
115	20	1
9	277	-1
65	1039	-1
131	871	-1
94	557	-1
105	580	1
105	817	-1
117	710	-1
110	917	1
77	854	-1
131	881	1
25	52	1
16	369	-1
85	631	1
30	286	-1
127	705	1
104	747	-1
33	938	1
143	375	-1
